0,1
0.4254826,0.105098866
0.426132,0.10563165
0.42676082,0.10549997
0.42781112,0.10627419
0.42848414,0.10665634
0.4293879,0.10789228
0.4306966,0.11019231
0.4320307,0.11238534
0.43345174,0.11461534
0.43487027,0.117911234
0.43660364,0.122234724
0.43817684,0.12578996
0.44023266,0.12994851
0.4428977,0.13494052
0.4455735,0.13969144
0.4485903,0.14451936
0.45147836,0.15037146
0.45466414,0.15537494
0.45797125,0.16116521
0.46141556,0.16766194
0.46542236,0.17365885
0.4698382,0.1800132
0.4742756,0.18654098
0.47884837,0.19302967
0.4837573,0.19928282
0.48875943,0.20564756
0.49413916,0.21232668
0.49951863,0.2186633
0.50517833,0.22505522
0.5108539,0.23176175
0.5166631,0.23819685
0.52244246,0.24449098
0.528311,0.25298873
0.53407395,0.26080024
0.5398761,0.26911137
0.54557014,0.27687207
0.5510632,0.28518656
0.55645776,0.29231688
0.56158483,0.30055168
0.5667869,0.3078165
0.5717654,0.31445336
0.57623386,0.32059902
0.5805856,0.3267579
0.5846847,0.33240962
0.5887021,0.33813763
0.5922656,0.3432997
0.5954335,0.34761685
0.59864163,0.35138863
0.60157895,0.35483345
0.6045685,0.356705
0.60733163,0.35740146
0.6105411,0.3577832
0.6132375,0.35767844
0.61591685,0.3569355
0.6186389,0.35603654
0.62093174,0.3546592
0.62309074,0.3524313
0.6249275,0.34890777
0.6268022,0.3462538
0.6287066,0.34331614
0.63012683,0.33932626
0.63157,0.3361579
0.63260305,0.33124548
0.63367534,0.32770747
0.6340817,0.32369602
0.63452554,0.31863046
0.63478947,0.31521726
0.6347089,0.31055242
0.6347544,0.30588976
0.63426983,0.30194116
0.6338209,0.29759127
0.6331564,0.29356694
0.63233566,0.2891007
0.6315439,0.285105
0.6306622,0.2803334
0.62926996,0.27604896
0.6279155,0.2715802
0.62660205,0.26768872
0.62478805,0.26324922
0.6232023,0.25886142
0.62114227,0.254699
0.6193156,0.2504772
0.61735106,0.24658483
0.6154623,0.24313615
0.6134851,0.24005345
0.61189556,0.23635523
0.6101531,0.23341523
0.6084006,0.22978443
0.6070192,0.22684015
0.60572016,0.22496794
0.6045084,0.22171983
0.60380113,0.21970454
0.602934,0.21781904
0.6024177,0.21543062
0.6019671,0.21245304
0.60217404,0.21088669
0.60234547,0.20772819
0.60305786,0.20630419
0.6033819,0.20373371
0.60448873,0.20095406
0.60554194,0.19855209
0.60706663,0.19510195
0.6085534,0.19181071
0.6101208,0.18877925
0.61189187,0.18545508
0.61393595,0.182563
0.61612487,0.17919871
0.6183021,0.17634764
0.62034035,0.17315446
0.62264264,0.17046076
0.62492883,0.16773678
0.6269709,0.16530997
0.6288574,0.16265523
0.63076985,0.15985616
0.63255966,0.15721084
0.63443565,0.15496415
0.636008,0.15232652
0.6378031,0.15079841
0.6393477,0.14883623
0.64080226,0.14630282
0.64235413,0.14356147
0.6433574,0.14012541
0.6445664,0.13825004
0.6458844,0.13551629
0.6472119,0.1335339
0.648605,0.13017984
0.6499491,0.12825774
0.65120673,0.12548439
0.65241945,0.123299934
0.65369964,0.12080114
0.65502024,0.118102305
0.65630794,0.11594065
0.6575891,0.113416515
0.65865517,0.11143705
0.66015816,0.10969994
0.6612184,0.10763434
0.66247785,0.10472839
0.6635325,0.10311236
0.6641898,0.1014866
0.66486835,0.09939645
0.6654798,0.098210596
0.6659124,0.09641927
0.66640294,0.09505182
0.6660209,0.093203224
0.66573656,0.091511585
0.66509366,0.0893065
0.6645138,0.08765031
0.6637331,0.08537875
0.6629355,0.08383586
0.6619694,0.08250076
0.660916,0.08032686
0.65984297,0.078992054
0.65842223,0.07709967
0.6566762,0.074543424
0.65505016,0.072554216
0.65320456,0.07101942
0.65137124,0.06886402
0.6495297,0.06656564
0.6476486,0.06349268
0.6457926,0.061364073
0.64353716,0.059500296
0.6412891,0.056717146
0.6387459,0.053997878
0.63670623,0.051496603
0.63430905,0.04777323
0.63194275,0.044363003
0.6295326,0.04132313
0.62713563,0.038263977
0.62448406,0.03438539
0.6218095,0.031212224
0.6189678,0.027835604
0.6157857,0.023896482
0.6123247,0.020249326
0.60917556,0.017338745
0.60567725,0.014148479
0.60193765,0.010485409
0.5978954,0.006903576
0.59395444,0.0026814681
0.5895231,-0.0011204709
0.5854651,-0.005001429
0.58106184,-0.008367397
0.5765892,-0.011702014
0.57223916,-0.014915993
0.5677552,-0.018353999
0.5633085,-0.021958739
0.55885625,-0.0249939
0.554477,-0.027586605
0.5504682,-0.03078495
0.5467818,-0.034632582
0.5434878,-0.03757868
0.5402324,-0.04007176
0.53739333,-0.0413971
0.5344764,-0.042952307
0.53181696,-0.04437372
0.52915204,-0.044491317
0.52696025,-0.044822074
0.5251539,-0.04433615
0.52393925,-0.043795414
0.5230526,-0.04285273
0.52244854,-0.039929356
0.52193475,-0.03777894
0.52175283,-0.035456214
0.5222074,-0.03294455
0.522738,-0.029864304
0.5234463,-0.026468202
0.52506304,-0.02377729
0.52647746,-0.020020334
0.5283605,-0.016124502
0.53008103,-0.012245825
0.532164,-0.0087771565
0.53445053,-0.005823797
0.53675854,-0.0018678405
0.5395118,0.0016150535
0.54234207,0.004587592
0.5448363,0.0077073327
0.5473876,0.009963136
0.55006313,0.012273675
0.55255353,0.0144214425
0.5549551,0.016300656
0.5570798,0.01696935
0.55916417,0.017734088
0.56125426,0.018454416
0.5631031,0.017966665
0.56434166,0.017642312
0.5655806,0.01666318
0.5665573,0.015110148
0.5672314,0.013422888
0.56801367,0.012098065
0.5685028,0.010086393
0.56875205,0.008631358
0.5689815,0.007246032
0.56892264,0.0055840123
0.5688652,0.0041414774
0.56878865,0.0024129688
0.56864,0.0013616872
0.5681895,-0.000337373
0.5677606,-0.0015041535
0.56719923,-0.002631051
0.56666934,-0.0041651395
0.5658834,-0.004174229
0.5653244,-0.004612616
0.5646349,-0.0047121965
0.56415045,-0.0031546154
0.5636692,-0.002710462
0.5628593,-0.0020566997
0.5622926,-0.00084712775
0.5620849,0.0010727211
0.5617049,0.0016442765
0.56108224,0.00299756
0.5608902,0.004313556
0.5608841,0.0057806796
0.56074667,0.0073811994
0.56080246,0.008734483
0.56067026,0.01097852
0.5606619,0.012589252
0.5610596,0.014582505
0.5614488,0.016781395
0.5615251,0.019412648
0.56196487,0.021900952
0.56229544,0.025092816
0.5629742,0.028627645
0.5635147,0.03207741
0.5641458,0.034676734
0.56447077,0.03810147
0.5649551,0.04165266
0.5650456,0.045277674
0.5654423,0.048200887
0.5654861,0.05239258
0.5656153,0.05702007
0.56557155,0.060544398
0.5653404,0.064626455
0.5646343,0.06827064
0.5638933,0.072529204
0.5629221,0.0768494
0.5619261,0.08067421
0.56059575,0.085052304
0.55926776,0.08893629
0.557312,0.09260026
0.5553802,0.09524924
0.5531807,0.09850121
0.55068016,0.10195534
0.5482439,0.104407646
0.5455866,0.10838248
0.54301584,0.11081805
0.54024875,0.11359224
0.5370847,0.11602498
0.5337851,0.11761167
0.53038025,0.12016294
0.52673006,0.12267586
0.5231669,0.12486114
0.51885164,0.12652346
0.51488185,0.12830089
0.5109159,0.13075948
0.506799,0.1319457
0.5027058,0.13337262
0.49858496,0.13471377
0.4944724,0.13672431
0.49040714,0.13799207
0.48636174,0.13914764
0.48229665,0.13977715
0.4782039,0.14066264
0.47400537,0.14134303
0.4694725,0.14111814
0.46508405,0.1423883
0.46071038,0.1426338
0.4563463,0.14224058
0.45220673,0.14196599
0.44781607,0.14254062
0.4433708,0.14206894
0.43870527,0.14150818
0.43441257,0.14068404
0.42965004,0.14083317
0.42547294,0.14010133
0.42131308,0.13912083
0.4169711,0.13895991
0.4127513,0.13785896
0.40870786,0.1379269
0.40502796,0.13648215
0.40130416,0.1356595
0.39768142,0.13531974
0.39433494,0.13418072
0.3907913,0.13318354
0.3873953,0.13278526
0.38413936,0.13091098
0.3811644,0.12955765
0.3783175,0.12834914
0.37544736,0.1270072
0.37257257,0.12685652
0.3697739,0.12501585
0.36707556,0.12381865
0.3647003,0.12233248
0.36223495,0.12018901
0.35978284,0.11876981
0.35741416,0.116885625
0.3550897,0.115437336
0.3527309,0.113880776
0.3506979,0.111873336
0.34820923,0.11033974
0.34572095,0.10736709
0.34310383,0.10569201
0.34057328,0.10362469
0.33803347,0.10093176
0.33532265,0.0986456
0.33252504,0.096340664
0.3296233,0.09400234
0.32658926,0.09067024
0.3235997,0.08842341
0.32026163,0.085879095
0.31725618,0.08345281
0.31386188,0.08017392
0.31043687,0.077745035
0.3070676,0.07482012
0.30375078,0.072380275
0.30023187,0.06985434
0.29712772,0.06719229
0.2938257,0.06476169
0.2904076,0.06260887
0.28698182,0.06040408
0.28361353,0.05832472
0.28035238,0.056293152
0.27675155,0.055217467
0.27304754,0.05331617
0.2698286,0.052264296
0.26639035,0.051657844
0.26289752,0.050885912
0.25945455,0.049615014
0.25587162,0.04884911
0.25241297,0.048250142
0.24914321,0.047693722
0.24595554,0.04733313
0.24311684,0.046744563
0.24014959,0.046587568
0.23740692,0.0454702
0.2347804,0.045060057
0.231695,0.04452851
0.22910503,0.04426344
0.22651207,0.043585464
0.2239751,0.042498562
0.22131607,0.04140709
0.21849906,0.040667117
0.2158328,0.040107273
0.21319833,0.039531834
0.21046045,0.0387297
0.20790479,0.03875515
0.20551446,0.037078716
0.20291764,0.03627353
0.20044328,0.03522669
0.19791225,0.03426819
0.19545963,0.033029545
0.19302917,0.031734742
0.19080395,0.030511292
0.18838075,0.028709982
0.18605524,0.027039345
0.18373674,0.025508266
0.1811597,0.02378583
0.17852332,0.02151591
0.17607683,0.020221412
0.17362541,0.018732335
0.17090282,0.016311938
0.16842937,0.014600929
0.16599095,0.013556392
0.16353333,0.012180316
0.16092533,0.010092795
0.15877426,0.008618034
0.15620145,0.0072230618
0.15387037,0.005735871
0.15167308,0.004461731
0.14948705,0.0028366093
0.14730278,0.0014993255
0.14529164,-0.000111329835
0.14331362,-0.0014534942
0.14138857,-0.0026944545
0.1395701,-0.003337013
0.13790216,-0.004538666
0.13604297,-0.005739624
0.13453437,-0.0061531183
